CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
GAXXC,Ste. Agathe,Undetermined,,Community,Populated Place,UNP,91197560bef111d892e2080020a0f4c9,49.566111,-97.183333,,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GAXXD,Ste. Amélie,Undetermined,,Community,Populated Place,UNP,91207a41bef111d892e2080020a0f4c9,50.984444,-99.382778,16-23-14-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBITN,Ste. Anne,Undetermined,,Parish,Administrative Area,GEOG,80b89704bef711d892e2080020a0f4c9,49.662778,-96.641944,,Manitoba,50000,1994-01-19,Manitoba-Sustainable Development
GAXXF,Ste. Anne,Undetermined,,Town,Populated Place,TOWN,912e8403bef111d892e2080020a0f4c9,49.6697219,-96.6494439,,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GAXXE,Ste. Anne,Undetermined,,Rural Municipality,Administrative Area,MUN2,9126bbd2bef111d892e2080020a0f4c9,49.583333,-96.5,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GAXXG,Ste. Anne des Chênes,Undetermined,,Post Office,Populated Place,UNP,9137abc4bef111d892e2080020a0f4c9,49.669167,-96.643333,,Manitoba,50000,1966-11-28,Manitoba-Sustainable Development
GAXXI,Ste. Elizabeth,Undetermined,,Community,Populated Place,UNP,9144f236bef111d892e2080020a0f4c9,49.34,-97.187778,"4-2,3-E",Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAXXN,Ste. Rita,Undetermined,,Community,Populated Place,UNP,91532308bef111d892e2080020a0f4c9,49.88,-96.295556,"33,34-10-9-E",Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GAXXP,Ste. Rose,Undetermined,,Rural Municipality,Administrative Area,MUN2,915a9d19bef111d892e2080020a0f4c9,50.999722,-99.416389,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GAXXQ,Ste. Rose du Lac,Undetermined,,Village,Populated Place,VILG,9163289abef111d892e2080020a0f4c9,51.059444,-99.523333,24-15-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GBSLN,Ste. Rose du Lac,Undetermined,,Town,Populated Place,TOWN,9163289abef111d892e2080020a0f4c9,51.059444,-99.523333,24-15-W,Manitoba,1000000,2011-05-27,Manitoba-Sustainable Development
GBAKN,Stead,Undetermined,,Community,Populated Place,UNP,5f7a67c2bef211d892e2080020a0f4c9,50.428889,-96.446389,4-17-8-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBALE,Steels Ferry,Undetermined,,Locality,Populated Place,UNP,608d5e6abef211d892e2080020a0f4c9,49.695833,-99.231667,31-8-13-W,Manitoba,50000,1977-06-14,Manitoba-Sustainable Development
GBALI,Steep Rock,Undetermined,,Community,Populated Place,UNP,60a1348dbef211d892e2080020a0f4c9,51.4425,-98.799722,33-28-10-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBALN,Steep Rock Junction,Undetermined,,Locality,Populated Place,UNP,60c36291bef211d892e2080020a0f4c9,51.429167,-98.5275,28-28-8-W,Manitoba,250000,1999-02-19,Manitoba-Sustainable Development
GBAME,Steeprock Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,61c198b8bef211d892e2080020a0f4c9,52.784167,-101.00944,44-25-W,Manitoba,1000000,1977-05-13,Manitoba-Sustainable Development
GBAML,Steinbach,Undetermined,,City,Populated Place,CITY,61e4d82dbef211d892e2080020a0f4c9,49.525833,-96.683889,,Manitoba,7500000,1997-12-24,Manitoba-Sustainable Development
GBAMQ,Stephenfield,Undetermined,,Locality,Populated Place,UNP,62d13400bef211d892e2080020a0f4c9,49.502778,-98.25,30-6-6-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBLPL,Stephenfield Game Bird Refuge,Undetermined,,Refuge,Administrative Area,PARK,62188e2cbef911d892e2080020a0f4c9,49.524167,-98.306667,35-6-7W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GBLDN,Stephenfield Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,42cdd759bef911d892e2080020a0f4c9,49.521111,-98.295833,6-7W,Manitoba,1000000,1997-06-11,Manitoba-Sustainable Development
GBAOX,Stitt,Undetermined,,Locality,Populated Place,UNP,655f801ebef211d892e2080020a0f4c9,55.839444,-96.576389,79-6-E,Manitoba,250000,1967-03-06,Manitoba-Sustainable Development
GBAPN,Stockport,Undetermined,,Locality,Populated Place,UNP,656ceda0bef211d892e2080020a0f4c9,49.027778,-97.121389,10-1-3-E,Manitoba,250000,1952-05-01,Manitoba-Sustainable Development
GBAPO,Stockton,Undetermined,,Community,Populated Place,UNP,663c99b1bef211d892e2080020a0f4c9,49.589444,-99.453056,21-7-15-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBAQH,Stonewall,Undetermined,,Town,Populated Place,TOWN,6762550dbef211d892e2080020a0f4c9,50.134444,-97.326111,25-13-1-E,Manitoba,1000000,1933-12-31,Manitoba-Sustainable Development
GBARH,Stony Hill,Undetermined,,Locality,Populated Place,UNP,67985835bef211d892e2080020a0f4c9,49.869167,-95.974444,25-10-11-E,Manitoba,250000,1976-03-30,Manitoba-Sustainable Development
GBARG,Stony Hill,Undetermined,,Locality,Populated Place,UNP,679216a4bef211d892e2080020a0f4c9,50.712222,-97.857778,18-20-3-W,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GBARX,Stony Mountain,Undetermined,,Community,Populated Place,UNP,68968e5dbef211d892e2080020a0f4c9,50.086389,-97.218889,11-13-2-E,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GBSUA,Stony Point,Undetermined,,Locality,Populated Place,UNP,75a7567a0a00120428098d94bf07cdd4,50.413894,-96.6166945,4-17-7E,Manitoba,50000,2014-10-06,Manitoba-Sustainable Development
GBAUG,Strathclair,Undetermined,,Rural Municipality,Administrative Area,MUN2,9e074817bef211d892e2080020a0f4c9,50.466667,-100.33333,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBAUH,Strathclair,Undetermined,,Local Urban District,Populated Place,UNP,a1172028bef211d892e2080020a0f4c9,50.404722,-100.39667,35-16-22-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GBAUI,Strathcona,Undetermined,,Rural Municipality,Administrative Area,MUN2,a14f4729bef211d892e2080020a0f4c9,49.333333,-99.499722,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBAUL,Strathcona Park,Undetermined,,Locality,Populated Place,UNP,a1a0746abef211d892e2080020a0f4c9,49.336111,-99.538611,27-4-16-W,Manitoba,250000,1976-12-23,Manitoba-Sustainable Development
GBAVL,Stuartburn,Undetermined,,Community,Populated Place,UNP,a6419ae9bef211d892e2080020a0f4c9,49.133611,-96.763056,"17,18-2-6-E",Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBAVK,Stuartburn,Undetermined,,Rural Municipality,Administrative Area,MUN2,a6002518bef211d892e2080020a0f4c9,49.133333,-96.516667,,Manitoba,50000,1997-12-24,Manitoba-Sustainable Development
GBLEE,Stuartburn Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,47151e0abef911d892e2080020a0f4c9,49.111389,-96.689722,11-2-6E,Manitoba,1000000,1997-06-18,Manitoba-Sustainable Development
GBAWF,Sturgeon Creek,Undetermined,,Neighbourhood,Populated Place,UNP,aa811965bef211d892e2080020a0f4c9,49.8875,-97.291667,,Manitoba,50000,1991-12-24,Manitoba-Sustainable Development
GBAYG,Suffren,Undetermined,,Locality,Populated Place,UNP,b1e816b6bef211d892e2080020a0f4c9,50.819444,-97.835,7-21-3-W,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBBAE,Sundance,Undetermined,,Locality,Populated Place,UNP,b7f8f9e4bef211d892e2080020a0f4c9,56.534167,-94.072222,21-87-22-E,Manitoba,250000,1993-03-24,Manitoba-Sustainable Development
GBBAH,Sundown,Undetermined,,Community,Populated Place,UNP,b8325967bef211d892e2080020a0f4c9,49.103611,-96.266667,1-2-9-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBLJN,Sunnyside Beach,Undetermined,,Locality,Populated Place,UNP,5e34c438bef911d892e2080020a0f4c9,49.385833,-99.6225,18-5-16W,Manitoba,50000,1999-12-20,Manitoba-Sustainable Development
GBBAV,Sunset Bay,Undetermined,,Locality,Populated Place,UNP,b9b21b9bbef211d892e2080020a0f4c9,50.340833,-95.805,18-16-13-E,Manitoba,250000,1978-08-11,Manitoba-Sustainable Development
GBBAW,Sunset Beach,Undetermined,,Locality,Populated Place,UNP,b9c889ccbef211d892e2080020a0f4c9,50.515556,-96.603056,5-18-7-E,Manitoba,250000,1978-07-24,Manitoba-Sustainable Development
GBBAY,Sunville,Undetermined,,Locality,Populated Place,UNP,b9fedc0ebef211d892e2080020a0f4c9,50.671111,-99.184444,34-19-13-W,Manitoba,250000,1977-10-21,Manitoba-Sustainable Development
GZACE,Suwanne Lake,Undetermined,,Indian Reserve,Administrative Area,IR,e258af82ffb111dda89a080020a0f4c9,55.824412,-98.83481,,Manitoba,50000,2007-06-13,Indigenous and Northern Affairs Canada
GBSTC,Suwannee Lake,Undetermined,,Indian Reserve,Administrative Area,IR,892f92b0a5ef4cb584f4deb2f38bbcd0,56.140865,-100.135531,,Manitoba,50000,2011-03-09,Indigenous and Northern Affairs Canada
GBBDI,Swan Lake,Undetermined,,Local Urban District,Populated Place,UNP,c0f0d072bef211d892e2080020a0f4c9,49.411667,-98.791389,20-5-10-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GBPHU,Swan Lake 65C,Undetermined,,Indian Reserve,Administrative Area,IR,ece4a4d4bbe211d892e2080020a0f4c9,52.509722,-100.86,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPHT,Swan Lake 7,Undetermined,,Indian Reserve,Administrative Area,IR,ecded873bbe211d892e2080020a0f4c9,49.395556,-98.884722,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GZABP,Swan Lake 7a,Undetermined,,Indian Reserve,Administrative Area,IR,35bc3b32ffb311dda89a080020a0f4c9,49.7585792,-99.3164808,,Manitoba,50000,2006-11-08,Indigenous and Northern Affairs Canada
GZABC,Swan Lake First Nation 8A,Undetermined,,Indian Reserve,Administrative Area,IR,2ae2d390ffb311dda89a080020a0f4c9,49.8729171,-97.3742529,,Manitoba,50000,2006-04-28,Indigenous and Northern Affairs Canada
GBLQL,Swan Lake Game Bird Refuge,Undetermined,,Refuge,Administrative Area,PARK,660d6f26bef911d892e2080020a0f4c9,52.368611,-100.68111,8-29-23W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GBEZY,Swan Lake Reserve,Undetermined,,Community,Populated Place,UNP,825f7119bef411d892e2080020a0f4c9,49.3875,-98.884722,"15,16-5-11-W",Manitoba,50000,1983-05-25,Manitoba-Sustainable Development
GBBDR,Swan River,Undetermined,,Town,Populated Place,TOWN,c1257505bef211d892e2080020a0f4c9,52.105833,-101.26667,,Manitoba,7500000,1940-05-21,Manitoba-Sustainable Development
GBBDQ,Swan River,Undetermined,,Rural Municipality,Administrative Area,MUN2,c114fa44bef211d892e2080020a0f4c9,52.000833,-101.41139,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBTEE,Swan River Lot,Undetermined,,Indian Reserve,Administrative Area,IR,d942119674b3465c99fbe7453922765c,52.104931,-101.267776,,Manitoba,50000,2014-03-05,Indigenous and Northern Affairs Canada
GBLCF,Swan River Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,3ba43127bef911d892e2080020a0f4c9,52.1225,-101.25222,36-27W,Manitoba,1000000,1997-06-11,Manitoba-Sustainable Development
GAAEB,Swan River Valley,Undetermined,,Railway Point,Populated Place,UNP,0fb2a2e5bedb11d892e2080020a0f4c9,52.176389,-101.24444,SW 15-37-27-W1,Manitoba,50000,1982-12-22,Manitoba-Sustainable Development
GBFXM,Swan-Pelican Provincial Forest,Undetermined,,Provincial Forest,Administrative Area,PARK,560af351bef611d892e2080020a0f4c9,52.5,-100.25,,Manitoba,1000000,1988-02-05,Manitoba-Sustainable Development
GBLQK,Swan-Pelican Wildlife Refuge,Undetermined,,Wildlife Refuge,Administrative Area,PARK,6604e3a5bef911d892e2080020a0f4c9,52.430278,-100.57778,9-40-22W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GBBFE,Sylvan,Undetermined,,Locality,Populated Place,UNP,c7800b5ebef211d892e2080020a0f4c9,51.068056,-97.39,9-24-1-E,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GBTTP,Tł’odį̀zeché,Undetermined,,Indian Reserve,Administrative Area,IR,8c376bbfc3344c0d8166546cf8149e48,59.236983,-101.529994,,Manitoba,50000,2019-03-28,Indigenous and Northern Affairs Canada
GBBFV,Taché,Undetermined,,Rural Municipality,Administrative Area,MUN2,c7f848a5bef211d892e2080020a0f4c9,49.7,-96.666667,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBBGB,Tadoule Lake,Undetermined,,Community,Populated Place,UNP,c960160abef211d892e2080020a0f4c9,58.711944,-98.480278,112-7W,Manitoba,50000,1994-12-23,Manitoba-Sustainable Development
GBBGJ,Takipy,Undetermined,,Locality,Populated Place,UNP,c9d3e681bef211d892e2080020a0f4c9,55.413611,-100.95944,,Manitoba,250000,1954-03-04,Manitoba-Sustainable Development
GBTSA,Tatuwe Chock,Undetermined,,Indian Reserve,Administrative Area,IR,7c4e0ae1097c46529b5700930759c502,59.498748,-100.696701,,Manitoba,50000,2019-03-27,Indigenous and Northern Affairs Canada
GBBKS,Telford,Undetermined,,Locality,Populated Place,UNP,d36f7638bef211d892e2080020a0f4c9,49.840278,-95.385556,18-10-16-E,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GBBKZ,Tenby,Undetermined,,Community,Populated Place,UNP,d38d105cbef211d892e2080020a0f4c9,50.499722,-99.1275,36-17-13-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBBLY,Teulon,Undetermined,,Town,Populated Place,TOWN,d4c67acabef211d892e2080020a0f4c9,50.385833,-97.261111,21-16-2-E,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GBBMG,Thalberg,Undetermined,,Community,Populated Place,UNP,d5af7b3dbef211d892e2080020a0f4c9,50.370278,-96.489722,19-16-18-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBISH,Thalberg Bush Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,7b934c5abef711d892e2080020a0f4c9,50.351389,-96.402778,10-16-8E,Manitoba,1000000,1994-01-14,Manitoba-Sustainable Development
GBTHH,Thaí Tuwé,Undetermined,,Indian Reserve,Administrative Area,IR,df6326b034c343aab75e45cbda24e00d,59.705763,-100.689495,,Manitoba,50000,2018-02-01,Indigenous and Northern Affairs Canada
GDAAU,Thaí Tuwé 2,Undetermined,,Indian Reserve,Administrative Area,IR,23fcf4d67cfa48c8a3244f082ab69f67,58.9533489,-100.5389149,,Manitoba,50000,2019-03-28,Indigenous and Northern Affairs Canada
GBTUJ,Thaíchonilini ,Undetermined,,Indian Reserve,Administrative Area,IR,96f6a2009c35477bafd966cd9ae44d6e,58.73411,-101.631864,,Manitoba,50000,2019-03-28,Indigenous and Northern Affairs Canada
GBTUI,Thaídaré,Undetermined,,Indian Reserve,Administrative Area,IR,38cec630e65a4dc6a59ee54d8df74bcc,59.012861,-101.553848,,Manitoba,50000,2019-03-27,Indigenous and Northern Affairs Canada
GBBMV,The Corners,Undetermined,,Community,Populated Place,UNP,d5de0554bef211d892e2080020a0f4c9,50.593889,-101.38694,"18,19-21-W1",Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GBBMY,The Elbow,Undetermined,,Locality,Populated Place,UNP,d5e5a675bef211d892e2080020a0f4c9,54.410833,-97.681111,34-62-2-W,Manitoba,50000,1978-05-04,Manitoba-Sustainable Development
GBPLF,The Forks National Historic Site of Canada,Undetermined,,National Historic Site,Administrative Area,PARK,3e1ea121ba3411d892e2080020a0f4c9,49.888889,-97.129167,,Manitoba,1000000,2001-01-12,Parks Canada
GBBNM,The Maples,Undetermined,,Neighbourhood,Populated Place,UNP,d6c46db7bef211d892e2080020a0f4c9,49.953889,-97.173611,,Manitoba,50000,1974-02-18,Manitoba-Sustainable Development
GBBNR,The Narrows,Undetermined,,Locality,Populated Place,UNP,d6ce31b8bef211d892e2080020a0f4c9,51.082222,-98.773889,14-24-10-W,Manitoba,250000,1947-03-13,Manitoba-Sustainable Development
GBPHV,The Narrows 49,Undetermined,,Indian Reserve,Administrative Area,IR,ed0d3b75bbe211d892e2080020a0f4c9,51.738056,-98.453611,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPHW,The Narrows 49A,Undetermined,,Indian Reserve,Administrative Area,IR,ed18fb46bbe211d892e2080020a0f4c9,51.723056,-98.369722,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBBOH,The Pas,Cree,,Town,Populated Place,TOWN,d6d50f89bef211d892e2080020a0f4c9,53.825,-101.25333,,Manitoba,7500000,1950-04-06,Manitoba-Sustainable Development
GBBOJ,The Pas Airport,Undetermined,,Community,Populated Place,UNP,d6dc3b7abef211d892e2080020a0f4c9,53.976111,-101.085,"57,58-25-W",Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GBBPJ,The Rock,Undetermined,,Neighbourhood,Populated Place,UNP,d6f6532bbef211d892e2080020a0f4c9,50.571667,-96.230556,,Manitoba,50000,1978-02-22,Manitoba-Sustainable Development
GBTSU,Thi Dare,Undetermined,,Indian Reserve,Administrative Area,IR,c9f1039ba6ba4ff5ae7b3c86b1a6a31e,58.906751,-101.799006,,Manitoba,50000,2019-03-27,Indigenous and Northern Affairs Canada
GBBPL,Thibaudeau,Undetermined,,Railway Point,Populated Place,UNP,d6fd580cbef211d892e2080020a0f4c9,57.073889,-94.144722,,Manitoba,250000,1949-04-07,Manitoba-Sustainable Development
GBBPU,Thicket Portage,Undetermined,,Northern Community,Populated Place,UNP,d7f99261bef211d892e2080020a0f4c9,55.318056,-97.686944,15-73-2-W,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GDAHB,Thlewiaza River,Undetermined,,Indian Reserve,Administrative Area,IR,2007434816d84e1bb8401dc1c3c0bf3c,59.61348,-100.638198,,Manitoba,50000,2019-08-12,Indigenous and Northern Affairs Canada
GBBRO,Thompson,Undetermined,,Rural Municipality,Administrative Area,MUN2,da38ad07bef211d892e2080020a0f4c9,49.334722,-98.250556,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBBRP,Thompson,Undetermined,,City,Populated Place,CITY,da3fd8f8bef211d892e2080020a0f4c9,55.743333,-97.855278,,Manitoba,15000000,1957-10-16,Manitoba-Sustainable Development
GBBRT,Thompson Junction,Undetermined,,Railway Point,Populated Place,UNP,da544b5bbef211d892e2080020a0f4c9,55.459722,-97.398333,33-74-1-E,Manitoba,250000,1978-11-01,Manitoba-Sustainable Development
GBBSW,Thornhill,Undetermined,,Community,Populated Place,UNP,dbed61f9bef211d892e2080020a0f4c9,49.200278,-98.231667,8-3-6-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBBTM,Threehouse,Undetermined,,Locality,Populated Place,UNP,dd1d7d92bef211d892e2080020a0f4c9,54.86,-99.992778,4-68-17-W,Manitoba,250000,1999-02-19,Manitoba-Sustainable Development
GBBUG,Thunder Hill,Undetermined,,Locality,Populated Place,UNP,de662a3ebef211d892e2080020a0f4c9,51.997222,-101.52194,10-35-29-W,Manitoba,50000,1956-08-02,Manitoba-Sustainable Development
GBBUL,Thunderhill Junction,Undetermined,,Railway Point,Populated Place,UNP,de6dcb5fbef211d892e2080020a0f4c9,52.076667,-101.25917,36-27-W,Manitoba,250000,1940-05-21,Manitoba-Sustainable Development
GBSSZ,Thuycholeeni,Undetermined,,Indian Reserve,Administrative Area,IR,2d9bc04541614d2491acaab1b4b6e476,58.815904,-101.675505,,Manitoba,50000,2011-03-08,Indigenous and Northern Affairs Canada
GBSTA,Thuycholeeni Azé,Undetermined,,Indian Reserve,Administrative Area,IR,a5023f11fe1b401d9b5fe364ff680e0e,58.804591,-101.621935,,Manitoba,50000,2011-03-08,Indigenous and Northern Affairs Canada
GBTLE,Thuycholeeni Lake A,Undetermined,,Indian Reserve,Administrative Area,IR,0a6bba25b1a64f5eaaab2236101ac372,58.5102429,-101.2414734,,Manitoba,50000,2018-01-09,Indigenous and Northern Affairs Canada
GBTLD,Thuycholeeni Lake B,Undetermined,,Indian Reserve,Administrative Area,IR,8fa61c0cf57f44739df465f6b69fa821,58.5337369,-101.3640755,,Manitoba,50000,2018-01-09,Indigenous and Northern Affairs Canada
GBTLC,Thuycholeeni Lake C,Undetermined,,Indian Reserve,Administrative Area,IR,4e50a15aac2c4757b22a9a1467c9a20b,58.4482,-101.1468,,Manitoba,50000,2018-01-09,Indigenous and Northern Affairs Canada
GBBVA,Tidal,Undetermined,,Railway Point,Populated Place,UNP,df9d98d9bef211d892e2080020a0f4c9,58.663056,-94.120278,,Manitoba,250000,1947-07-03,Manitoba-Sustainable Development
GBISI,Tiger Hills Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,7ba8d02bbef711d892e2080020a0f4c9,49.436667,-99.601389,32-05-16W,Manitoba,1000000,1994-01-14,Manitoba-Sustainable Development
GBBVK,Tilston,Undetermined,,Community,Populated Place,UNP,e0c772e3bef211d892e2080020a0f4c9,49.393611,-101.31278,15-5-29-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBBVO,Timberton,Undetermined,,Locality,Populated Place,UNP,e0daacc5bef211d892e2080020a0f4c9,51.231667,-100.95944,7-26-25-W,Manitoba,250000,1949-05-05,Manitoba-Sustainable Development
GBBWF,Tin Town,Undetermined,,Locality,Populated Place,UNP,e2154fb3bef211d892e2080020a0f4c9,50.167222,-98.193889,,Manitoba,50000,1970-12-09,Manitoba-Sustainable Development
